X,Y,10/27/2021,12/14/2021,3/4/2022,3/20/2022,3/28/2022,4/13/2022,4/21/2022,1/26/2024,1/29/2024
600521.7975,3628723.5657,28.1503,25.7232,27.2918,30.3765,28.7737,29.8041,28.8565,27.5858,24.3674
600521.7975,3628723.3765,27.8789,25.7018,27.2498,30.3969,28.7737,29.8451,29.3520,27.5439,24.3891
600521.7975,3628723.1873,27.6906,25.9367,27.2077,30.7631,28.8151,29.7836,29.2077,27.5648,24.3891
600521.7975,3628722.9981,27.3969,26.0006,27.2287,30.7021,28.7944,29.8246,29.0839,27.4809,24.4107
600521.7975,3628722.8089,27.2918,25.7232,27.2287,30.1724,28.8565,29.8246,29.4961,27.5229,24.5190
600521.7975,3628722.6197,27.2708,25.7018,27.1866,30.2541,28.7944,29.9065,29.7631,27.4809,25.5949
600521.7975,3628722.4305,27.0603,26.0432,27.2287,29.5166,28.7530,29.8861,29.7426,27.5019,25.5735
600521.7975,3628722.2414,26.9759,25.8727,27.2077,28.5040,28.5040,29.6810,29.7631,27.4389,25.5735
600521.7975,3628722.0522,26.8915,25.8940,27.1866,28.2128,28.5663,29.6810,29.6810,27.4809,25.5521
600521.7975,3628721.8630,26.8281,25.6591,27.1445,28.2753,28.5455,29.7631,29.7631,27.4809,25.5521
600521.7975,3628721.6738,26.7859,25.5307,27.1656,28.9599,28.6493,29.6605,29.8656,27.4389,25.5735
600521.7975,3628721.4846,26.8070,25.4664,27.1024,30.1724,28.7322,29.5783,30.4173,27.4599,25.5307
600521.7975,3628721.2954,26.7647,25.3807,27.1024,31.1077,28.7115,29.5372,30.8037,27.4809,25.5307
600521.7975,3628721.1062,26.7224,25.3378,27.0813,32.7539,28.7737,29.2696,31.0875,27.5439,25.5307
600521.7975,3628720.9170,26.6801,25.4021,27.0813,33.0919,28.9186,29.2284,31.2493,27.4809,25.5521
600521.7975,3628720.7278,26.6378,25.4236,27.0603,34.6677,29.3932,29.2490,31.2695,27.3759,25.5307
600521.7975,3628720.5386,26.5319,25.4664,27.0392,34.1975,29.6194,29.2490,31.0875,27.3549,25.5735
600521.7975,3628720.3494,26.4683,25.4878,26.9759,31.9141,30.0907,29.2696,32.4348,27.3549,25.5949
600521.7975,3628720.1602,26.4259,25.5521,27.0181,28.1503,30.0703,29.2077,33.2307,27.3549,25.5949
600521.9867,3628725.2685,29.2696,25.6804,27.4179,30.6208,28.3585,29.8246,29.8041,27.5858,24.3891
600521.9867,3628725.0793,28.9806,25.5949,27.3969,30.5598,28.3793,29.8861,29.9270,27.5858,24.3891
600521.9867,3628724.8901,28.7115,25.4878,27.3969,30.4784,28.5248,29.8246,29.7631,27.5229,24.3024
600521.9867,3628724.7009,28.2753,25.5093,27.3549,30.3969,28.6078,29.9270,29.9065,27.5648,24.3457
600521.9867,3628724.5117,27.7743,25.5735,27.3759,30.3969,28.5871,29.8656,30.0294,27.5648,24.3024
600521.9867,3628724.3225,27.8162,25.6591,27.3759,29.2902,28.6700,29.9475,29.9475,27.6068,24.2807
600521.9867,3628724.1333,27.7534,25.7873,27.3129,28.8772,28.6908,29.9065,29.9065,27.5858,24.2590
600521.9867,3628723.9441,27.8580,25.9580,27.3339,30.0498,28.7322,29.9065,29.0839,27.5439,24.3024
600521.9867,3628723.7549,27.9834,25.9367,27.2708,30.2541,28.7322,29.8451,28.8565,27.5648,24.3024
600521.9867,3628723.5657,27.9834,25.7446,27.2918,30.3153,28.7115,29.7631,29.0219,27.5439,24.3457
600521.9867,3628723.3765,27.8789,25.6804,27.2498,30.6005,28.5871,29.7836,29.0839,27.5229,24.3891
600521.9867,3628723.1873,27.7743,25.9367,27.2287,30.5802,28.6493,29.6810,29.1665,27.5439,24.3674
600521.9867,3628722.9981,27.5648,26.0645,27.2077,30.5395,28.6078,29.7220,29.0013,27.5439,24.4107
600521.9867,3628722.8089,27.4179,25.7446,27.2077,29.1871,28.6286,29.8041,29.4344,27.5019,24.4540
600521.9867,3628722.6197,27.2498,25.6591,27.2498,29.1871,28.6493,29.8656,29.5166,27.5019,24.4757
600521.9867,3628722.4305,27.1235,26.0006,27.1656,28.2753,28.4001,29.8246,29.4138,27.4599,25.5949
